SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Charges_per_tenure,TotalCharges_log,High_Spender,high_risk,tenure_group,Contract_Risk,Total_Services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,24,40.65,933.3,1,1.626,6.83979758579891,0,0,1,2,2,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,14,59.45,780.85,0,3.9633333333333334,6.66166290628952,0,0,1,2,4,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,72,109.95,7852.4,0,1.5061643835616438,8.968701838025728,1,0,3,0,7,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,53,60.45,3184.25,1,1.1194444444444445,8.06628605786149,0,0,3,1,5,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,8,84.9,764.95,1,9.433333333333334,6.6411168934587055,1,0,0,2,3,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,72,38.5,2763.0,0,0.5273972602739726,7.92443418488756,0,0,3,0,3,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1,17,92.55,1614.7,0,5.141666666666667,7.387523578282785,1,0,1,2,4,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,2,73.55,145.4,1,24.516666666666666,4.986342601527212,1,0,0,2,2,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,8,20.15,156.25,1,2.238888888888889,5.05783689558055,0,0,0,2,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,48,34.7,1604.5,1,0.7081632653061225,7.381190513529568,0,0,2,1,2,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,10,24.5,270.15,0,2.227272727272727,5.602672173287069,0,0,0,2,2,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,19.7,1397.475,0,19.7,7.2431376361862,0,0,0,1,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,20.6,20.6,0,10.3,3.0726933146901194,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,29,58.0,1734.5,0,1.9333333333333333,7.4590508353018405,0,0,2,1,4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1,65,107.45,7047.5,0,1.6280303030303032,8.86057010721098,1,0,3,1,6,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,8,65.5,573.15,0,7.277777777777778,6.3528906862221985,0,0,0,2,5,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,61,25.45,1538.6,0,0.4104838709677419,7.339277921409591,0,0,3,0,2,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,45,100.15,4459.8,0,2.1771739130434784,8.40308340112615,1,0,2,1,5,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,72,104.45,7459.0,0,1.4308219178082193,8.917310693197807,1,0,3,1,6,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,12,21.15,306.05,0,1.626923076923077,5.727010600775408,0,0,0,2,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,7,96.2,639.7,0,12.025,6.462561328644976,1,1,0,2,4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,9,44.4,348.15,0,4.4399999999999995,5.8555016292920445,0,0,0,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,43,107.55,4533.9,1,2.444318181818182,8.419558311589467,1,0,2,1,6,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,58,94.35,5563.65,0,1.5991525423728812,8.62418936865003,1,0,3,0,5,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1,16,98.75,1587.55,1,5.8088235294117645,7.370576929449647,1,0,1,2,5,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,2,20.3,40.25,0,6.766666666666667,3.71965111278069,0,0,0,2,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,8,101.15,842.9,1,11.238888888888889,6.738034004163921,1,1,0,2,5,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0,40,105.75,4228.55,0,2.5792682926829267,8.34985088340253,1,0,2,1,6,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,9,81.15,784.45,0,8.115,6.6662568019459485,1,0,0,2,3,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,41,89.55,3729.75,0,2.132142857142857,8.224364564811577,1,0,2,1,4,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,26,54.75,1406.9,0,2.0277777777777777,7.249854511468482,0,0,2,2,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,33,53.75,1857.3,0,1.5808823529411764,7.527417370279605,0,0,2,1,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0,68,105.75,7322.5,0,1.5326086956521738,8.898843634758363,1,0,3,1,6,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
1,65,105.85,6725.5,0,1.6037878787878788,8.813810227925597,1,0,3,0,6,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,55,64.2,3627.3,0,1.1464285714285716,8.196519498003813,0,0,3,1,4,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,20,88.7,1761.45,1,4.223809523809524,7.474460165489695,1,0,1,2,4,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,19,87.7,1725.95,0,4.385,7.454112125787783,1,0,1,1,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,45,89.3,4192.15,0,1.941304347826087,8.341207520439788,1,0,2,2,4,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,70,20.15,1411.2,0,0.2838028169014084,7.252904051082247,0,0,3,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,2,79.75,164.5,1,26.583333333333332,5.1089711948171175,1,0,0,2,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,27,94.55,2724.6,1,3.376785714285714,7.910443866346757,1,0,2,2,4,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,12,20.05,264.55,0,1.5423076923076924,5.581803146868408,0,0,0,0,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
0,72,67.2,4671.7,0,0.9205479452054794,8.449492342051977,0,0,3,0,6,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,12,94.55,1173.55,0,7.273076923076923,7.068640374499775,1,0,0,2,4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,5,69.05,318.5,1,11.508333333333333,5.766757273817589,0,0,0,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,71,107.5,7713.55,0,1.4930555555555556,8.950863435163523,1,0,3,2,7,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,35,73.0,2471.25,0,2.0277777777777777,7.8128839461501,1,0,2,1,5,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,70,114.75,7842.3,0,1.6161971830985915,8.967414943150516,1,0,3,0,8,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,31,76.05,2227.8,0,2.3765625,7.709218603025541,1,0,2,2,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,52,96.25,4990.25,1,1.8160377358490567,8.515441658377432,1,0,3,0,5,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
1,37,101.1,3744.05,1,2.6605263157894736,8.228190246997041,1,0,2,2,5,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,69,104.7,7220.35,1,1.4957142857142858,8.884797195017596,1,0,3,1,6,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
1,30,77.9,2351.45,0,2.512903225806452,7.763212617248543,1,0,2,2,2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,33,90.65,2989.6,0,2.6661764705882356,8.003229315149744,1,0,2,2,4,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,54,110.45,6077.75,0,2.0081818181818183,8.712554361717995,1,0,3,0,7,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,59,68.7,4070.95,0,1.145,8.311877279176583,0,0,3,1,5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
1,55,44.85,2479.05,0,0.8008928571428572,7.816034000246114,0,0,3,2,3,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,69,29.8,2134.3,0,0.4257142857142857,7.6663624310138685,0,0,3,1,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
0,66,88.9,6000.1,0,1.326865671641791,8.699698064740023,1,0,3,1,4,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,37,58.75,2203.1,0,1.5460526315789473,7.698074541294341,0,0,2,1,4,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
1,9,19.85,183.15,0,1.985,5.2157506428910745,0,0,0,1,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,69,86.9,6194.1,0,1.2414285714285715,8.731513935983001,1,0,3,0,7,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,10,59.65,638.95,0,5.422727272727273,6.4613900483018005,0,0,0,2,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,40,55.25,2139.2,1,1.3475609756097562,7.668654561592901,0,0,2,2,3,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,13,66.4,831.75,0,4.742857142857143,6.724733477073789,0,0,1,2,3,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,6,90.1,521.3,1,12.87142857142857,6.258242135442253,1,1,0,2,4,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,69,20.15,1337.5,0,0.2878571428571428,7.199304862960407,0,0,3,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,66,108.1,7181.95,0,1.6134328358208954,8.87946544117072,1,0,3,1,7,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,11,53.75,608.0,1,4.479166666666667,6.411818267709897,0,0,0,2,3,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,46,56.9,2560.1,0,1.2106382978723405,7.84819213268437,0,0,2,1,4,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
0,6,89.3,577.6,1,12.757142857142856,6.360611392542035,1,1,0,2,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,56,109.6,5953.0,0,1.9228070175438596,8.691818541575723,1,0,3,2,7,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,70,25.15,1790.15,0,0.35422535211267603,7.490613150647503,0,0,3,0,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,33,79.15,2531.4,0,2.3279411764705884,7.836922748669972,1,0,2,1,6,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,72,66.75,4760.3,0,0.9143835616438356,8.468276019181623,0,0,3,0,5,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,3,95.2,292.85,1,23.8,5.68306943305866,1,1,0,2,4,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,19,48.8,953.65,0,2.44,6.861344781159474,0,0,1,2,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,5,45.7,198.0,1,7.616666666666667,5.293304824724492,0,0,0,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,71,80.7,5705.05,0,1.1208333333333333,8.649282294440976,1,0,3,0,6,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,8,74.5,609.9,1,8.277777777777779,6.414933279655721,1,0,0,2,2,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,20.55,20.55,0,10.275,3.070375816549757,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,1,79.65,79.65,1,39.825,4.390118804571218,1,0,0,2,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,61,115.1,6993.65,0,1.8564516129032258,8.852900850107938,1,0,3,1,8,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,71,59.7,4122.65,0,0.8291666666666667,8.324493972476102,0,0,3,0,5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,68,86.45,5762.95,0,1.2528985507246377,8.659378282550213,1,0,3,1,4,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,46,33.7,1537.85,0,0.7170212765957448,7.338790663201832,0,0,2,1,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,33,80.1,2603.3,0,2.355882352941176,7.864919204065872,1,0,2,1,3,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,53,104.05,5566.4,0,1.9268518518518518,8.624683437587189,1,0,3,0,7,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
1,50,108.75,5431.9,0,2.1323529411764706,8.60022834034495,1,0,3,2,7,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,57,41.1,2258.25,0,0.7086206896551724,7.722788178782065,0,0,3,1,3,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
0,54,20.35,1092.35,0,0.37000000000000005,6.997001656496332,0,0,3,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
1,60,105.9,6401.25,0,1.736065573770492,8.764404770064148,1,0,3,2,6,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,28,101.3,2812.2,1,3.493103448275862,7.942077904433863,1,0,2,2,5,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,1,80.05,80.05,1,40.025,4.395066248181685,1,0,0,2,2,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,29,89.2,2698.35,1,2.9733333333333336,7.900766282268976,1,0,2,2,4,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,10,65.5,616.9,0,5.954545454545454,6.426326632066933,0,0,0,2,4,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0,43,40.45,1912.85,0,0.9193181818181819,7.556872199035862,0,0,2,2,3,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,13,70.45,849.1,0,5.0321428571428575,6.745353989623313,1,0,1,2,1,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,43,78.8,3460.3,0,1.7909090909090908,8.149399520029084,1,0,2,0,6,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,19,83.65,1465.75,1,4.1825,7.290804347805969,1,0,1,2,3,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1,90.1,90.1,0,45.05,4.511957804265912,1,1,0,2,3,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,69,82.45,5555.3,0,1.177857142857143,8.622687698096867,1,0,3,0,6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,61,20.25,1278.8,0,0.32661290322580644,7.15445909470536,0,0,3,0,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,43,66.25,2907.35,0,1.5056818181818181,7.975341189045124,0,0,2,2,5,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,6,19.5,146.3,1,2.7857142857142856,4.9924713234685845,0,0,0,2,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,1,51.25,51.25,1,25.625,3.9560398908449206,0,0,0,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,56,89.7,4952.95,0,1.5736842105263158,8.507940517144112,1,0,3,2,3,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,70,64.55,4504.9,0,0.9091549295774648,8.413142928113883,0,0,3,0,6,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1,45.6,45.6,1,22.8,3.8416005411316,0,0,0,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,49,93.65,4520.15,0,1.8730000000000002,8.416521665244543,1,0,3,1,5,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,6,49.65,267.35,1,7.0928571428571425,5.592292098622838,0,0,0,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,32,73.6,2316.85,0,2.23030303030303,7.748395310848131,1,0,2,0,6,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1,72,109.75,8075.35,0,1.5034246575342465,8.996695316779933,1,0,3,0,7,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True
0,37,61.45,2302.35,0,1.6171052631578948,7.742119863957441,0,0,2,0,4,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,69,106.4,7251.9,0,1.52,8.889156667870047,1,0,3,1,6,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,26,81.9,2078.55,0,3.0333333333333337,7.639906803135313,1,0,2,2,6,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,58,105.2,6225.4,0,1.7830508474576272,8.736553595645178,1,0,3,1,6,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,24,54.6,1242.25,0,2.184,7.125484197594848,0,0,1,1,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,5,20.55,99.45,0,3.4250000000000003,4.609660091260944,0,0,0,1,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,15,20.0,288.05,1,1.25,5.666599683528485,0,0,1,2,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,30,19.7,599.25,0,0.635483870967742,6.397346235101363,0,0,2,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,55,66.05,3462.1,0,1.1794642857142856,8.149919420682004,0,0,3,1,5,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
0,25,34.0,853.0,1,1.3076923076923077,6.74993119378857,0,0,2,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,10,92.5,934.1,1,8.409090909090908,6.8406534754414015,1,1,0,2,5,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0,44,54.05,2375.2,0,1.201111111111111,7.773257852024187,0,0,2,0,5,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,47,58.9,2813.05,0,1.2270833333333333,7.942380005817831,0,0,2,1,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,13,88.35,1222.8,1,6.310714285714285,7.10971605102844,1,0,1,2,3,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,49,107.95,5293.2,1,2.1590000000000003,8.574367160690755,1,0,3,0,7,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,64,96.9,6314.35,0,1.4907692307692308,8.750738456843377,1,0,3,1,5,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True
0,1,19.1,19.1,0,9.55,3.0007198150650303,0,0,0,2,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,20,50.0,1003.05,0,2.380952380952381,6.911797099808469,0,0,1,2,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,37,45.4,1593.1,0,1.194736842105263,7.374064592639601,0,0,2,0,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0,30,85.45,2509.95,0,2.7564516129032257,7.828416446573827,1,0,2,2,3,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,38,84.1,3187.65,0,2.1564102564102563,8.067352908713396,1,0,2,1,7,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False
1,1,74.45,74.45,1,37.225,4.323470185213858,1,0,0,2,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,37,64.75,2345.2,1,1.7039473684210527,7.7605522770716195,0,0,2,2,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,52,66.25,3330.1,0,1.25,8.111057858757768,0,0,3,0,6,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,71,76.9,5522.7,0,1.0680555555555555,8.616803204582302,1,0,3,0,6,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,26,89.8,2335.3,1,3.325925925925926,7.756323760359912,1,0,2,2,4,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,66,74.6,4798.4,0,1.1134328358208954,8.476246189082831,1,0,3,0,6,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
0,72,116.95,8594.4,0,1.6020547945205479,9.05898245541934,1,0,3,0,8,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,25,40.65,970.55,0,1.5634615384615385,6.878892734297036,0,0,2,1,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False
0,69,114.35,7665.8,0,1.6335714285714285,8.944654597396298,1,0,3,0,8,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,53,69.7,3686.05,0,1.2907407407407407,8.212581959303028,0,0,3,0,5,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,12,95.5,1115.15,1,7.346153846153846,7.01764054251138,1,0,0,1,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True
0,26,98.65,2537.0,0,3.653703703703704,7.839131648274333,1,0,2,2,5,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
